product_id,date,base_price,current_price,traffic_views,units_sold,day_of_week,inventory_level,promotion_flag
40,2025-04-03,84.59,62.29,172,67,3,177,0
40,2025-04-04,84.59,63.64,126,47,4,130,0
40,2025-04-05,84.59,64.96,98,42,5,88,0
40,2025-04-06,84.59,63.03,109,50,6,696,0
40,2025-04-07,84.59,63.65,152,64,0,632,0
40,2025-04-08,84.59,67.67,487,174,1,458,1
40,2025-04-09,84.59,66.71,207,79,2,379,0
40,2025-04-10,84.59,65.75,178,70,3,309,0
40,2025-04-11,84.59,65.02,131,54,4,255,0
40,2025-04-12,84.59,67.67,252,101,5,154,1
40,2025-04-13,84.59,66.75,112,47,6,107,0
40,2025-04-14,84.59,67.87,157,67,0,445,0
40,2025-04-15,84.59,68.51,202,82,1,363,0
40,2025-04-16,84.59,68.77,214,90,2,273,0
40,2025-04-17,84.59,67.82,184,72,3,201,0
40,2025-04-18,84.59,68.61,135,67,4,134,0
40,2025-04-19,84.59,67.33,105,44,5,90,0
40,2025-04-20,84.59,69.14,116,48,6,595,0
40,2025-04-21,84.59,67.88,162,74,0,521,0
40,2025-04-22,84.59,69.31,208,82,1,439,0
40,2025-04-23,84.59,67.3,220,84,2,355,0
40,2025-04-24,84.59,67.01,190,84,3,271,0
40,2025-04-25,84.59,67.96,139,61,4,210,0
40,2025-04-26,84.59,68.43,108,43,5,167,0
40,2025-04-27,84.59,66.89,120,55,6,112,0
40,2025-04-28,84.59,65.85,167,67,0,371,0
40,2025-04-29,84.59,65.15,215,94,1,277,0
40,2025-04-30,84.59,66.94,227,102,2,175,0
40,2025-05-01,84.59,68.12,195,78,3,97,0
40,2025-05-02,84.59,67.67,357,97,4,479,1
40,2025-05-03,84.59,65.9,111,49,5,430,0
40,2025-05-04,84.59,66.49,123,48,6,382,0
40,2025-05-05,84.59,64.52,172,66,0,316,0
40,2025-05-06,84.59,65.91,220,99,1,217,0
40,2025-05-07,84.59,67.36,233,96,2,121,0
40,2025-05-08,84.59,68.81,200,76,3,681,0
40,2025-05-09,84.59,70.38,147,57,4,624,0
40,2025-05-10,84.59,70.1,114,46,5,578,0
40,2025-05-11,84.59,71.27,126,42,6,536,0
40,2025-05-12,84.59,72.55,176,71,0,465,0
40,2025-05-13,84.59,74.52,226,87,1,378,0
40,2025-05-14,84.59,73.0,239,102,2,276,0
40,2025-05-15,84.59,74.51,205,75,3,201,0
40,2025-05-16,84.59,74.09,150,62,4,139,0
40,2025-05-17,84.59,71.89,116,44,5,95,0
40,2025-05-18,84.59,70.57,129,50,6,739,0
40,2025-05-19,84.59,70.01,180,72,0,667,0
40,2025-05-20,84.59,70.03,231,105,1,562,0
40,2025-05-21,84.59,69.56,244,86,2,476,0
40,2025-05-22,84.59,68.94,209,86,3,390,0
40,2025-05-23,84.59,67.33,153,62,4,328,0
40,2025-05-24,84.59,67.88,119,47,5,281,0
40,2025-05-25,84.59,67.83,132,55,6,226,0
40,2025-05-26,84.59,67.16,183,80,0,146,0
40,2025-05-27,84.59,69.15,235,96,1,50,0
40,2025-05-28,84.59,69.63,248,50,2,411,0
40,2025-05-29,84.59,69.65,213,82,3,329,0
40,2025-05-30,84.59,70.18,156,60,4,269,0
40,2025-05-31,84.59,68.6,121,44,5,225,0
40,2025-06-01,84.59,70.47,134,60,6,165,0
40,2025-06-02,84.59,69.72,186,72,0,93,0
40,2025-06-03,84.59,67.87,238,93,1,437,0
40,2025-06-04,84.59,68.57,252,104,2,333,0
40,2025-06-05,84.59,70.6,216,91,3,242,0
40,2025-06-06,84.59,72.48,158,57,4,185,0
40,2025-06-07,84.59,73.39,122,50,5,135,0
40,2025-06-08,84.59,74.77,135,49,6,86,0
40,2025-06-09,84.59,72.85,188,79,0,694,0
40,2025-06-10,84.59,73.72,241,87,1,607,0
40,2025-06-11,84.59,73.66,255,101,2,506,0
40,2025-06-12,84.59,72.11,218,84,3,422,0
40,2025-06-13,84.59,74.15,160,54,4,368,0
40,2025-06-14,84.59,72.93,123,41,5,327,0
40,2025-06-15,84.59,67.67,342,129,6,198,1
40,2025-06-16,84.59,65.95,190,83,0,115,0
40,2025-06-17,84.59,65.37,243,84,1,439,0
40,2025-06-18,84.59,67.1,257,106,2,333,0
40,2025-06-19,84.59,67.56,220,90,3,243,0
40,2025-06-20,84.59,66.07,161,56,4,187,0
40,2025-06-21,84.59,64.3,124,48,5,139,0
40,2025-06-22,84.59,65.7,138,52,6,87,0
40,2025-06-23,84.59,64.07,191,79,0,329,0
40,2025-06-24,84.59,62.27,245,115,1,214,0
40,2025-06-25,84.59,62.77,258,117,2,97,0
40,2025-06-26,84.59,63.63,221,89,3,780,0
40,2025-06-27,84.59,64.77,162,62,4,718,0
40,2025-06-28,84.59,63.7,125,45,5,673,0
40,2025-06-29,84.59,64.84,138,55,6,618,0
40,2025-06-30,84.59,63.25,192,74,0,544,0
40,2025-07-01,84.59,63.32,245,102,1,442,0
40,2025-07-02,84.59,67.67,645,259,2,183,1
40,2025-07-03,84.59,68.06,221,85,3,98,0
40,2025-07-04,84.59,68.8,162,61,4,439,0
40,2025-07-05,84.59,67.67,312,118,5,321,1
40,2025-07-06,84.59,68.99,138,52,6,269,0
40,2025-07-07,84.59,70.53,191,83,0,186,0
40,2025-07-08,84.59,70.78,245,99,1,87,0
40,2025-07-09,84.59,69.84,258,87,2,388,0
40,2025-07-10,84.59,71.93,221,91,3,297,0
40,2025-07-11,84.59,71.28,161,67,4,230,0
40,2025-07-12,84.59,72.14,124,53,5,177,0
40,2025-07-13,84.59,71.44,137,55,6,122,0
40,2025-07-14,84.59,73.48,191,73,0,793,0
40,2025-07-15,84.59,73.74,244,87,1,706,0
40,2025-07-16,84.59,73.1,257,90,2,616,0
40,2025-07-17,84.59,74.09,219,88,3,528,0
40,2025-07-18,84.59,76.19,160,58,4,470,0
40,2025-07-19,84.59,76.8,123,40,5,430,0
40,2025-07-20,84.59,78.19,136,40,6,390,0
40,2025-07-21,84.59,80.45,189,77,0,313,0
40,2025-07-22,84.59,80.66,242,77,1,236,0
40,2025-07-23,84.59,78.58,254,86,2,150,0
40,2025-07-24,84.59,76.71,218,87,3,63,0
40,2025-07-25,84.59,78.78,159,51,4,590,0
40,2025-07-26,84.59,77.86,122,46,5,544,0
40,2025-07-27,84.59,79.17,135,55,6,489,0
40,2025-07-28,84.59,79.12,187,77,0,412,0
40,2025-07-29,84.59,77.43,239,83,1,329,0
40,2025-07-30,84.59,79.7,251,88,2,241,0
40,2025-07-31,84.59,67.67,537,208,3,413,1
40,2025-08-01,84.59,67.76,157,62,4,351,0
40,2025-08-02,84.59,66.88,121,53,5,298,0
40,2025-08-03,84.59,67.0,133,47,6,251,0
40,2025-08-04,84.59,66.24,184,78,0,173,0
40,2025-08-05,84.59,66.79,235,93,1,80,0
40,2025-08-06,84.59,67.22,248,80,2,317,0
40,2025-08-07,84.59,66.82,212,94,3,223,0
40,2025-08-08,84.59,68.63,154,59,4,164,0
40,2025-08-09,84.59,70.12,119,46,5,118,0
40,2025-08-10,84.59,68.21,131,56,6,62,0
40,2025-08-11,84.59,68.8,181,62,0,443,0
40,2025-08-12,84.59,70.51,231,72,1,371,0
40,2025-08-13,84.59,69.31,243,102,2,269,0
40,2025-08-14,84.59,70.61,208,91,3,178,0
40,2025-08-15,84.59,68.57,151,61,4,117,0
40,2025-08-16,84.59,66.94,116,50,5,67,0
40,2025-08-17,84.59,66.47,128,57,6,751,0
40,2025-08-18,84.59,68.41,178,71,0,680,0
40,2025-08-19,84.59,68.66,227,95,1,585,0
40,2025-08-20,84.59,70.27,238,93,2,492,0
40,2025-08-21,84.59,69.93,203,79,3,413,0
40,2025-08-22,84.59,69.79,148,55,4,358,0
40,2025-08-23,84.59,68.02,114,46,5,312,0
40,2025-08-24,84.59,68.33,125,57,6,255,0
40,2025-08-25,84.59,66.92,173,65,0,190,0
40,2025-08-26,84.59,65.71,221,94,1,96,0
40,2025-08-27,84.59,67.63,232,95,2,612,0
40,2025-08-28,84.59,67.67,495,222,3,390,1
40,2025-08-29,84.59,65.94,144,66,4,324,0
40,2025-08-30,84.59,65.29,111,42,5,282,0
40,2025-08-31,84.59,64.49,122,48,6,234,0
40,2025-09-01,84.59,65.06,169,66,0,168,0
40,2025-09-02,84.59,63.74,215,86,1,82,0
40,2025-09-03,84.59,63.43,226,82,2,418,0
40,2025-09-04,84.59,65.22,193,81,3,337,0
40,2025-09-05,84.59,67.13,140,52,4,285,0
40,2025-09-06,84.59,69.03,108,40,5,245,0
40,2025-09-07,84.59,67.64,119,44,6,201,0
40,2025-09-08,84.59,66.44,164,69,0,132,0
40,2025-09-09,84.59,66.95,209,84,1,845,0
40,2025-09-10,84.59,65.77,220,87,2,758,0
40,2025-09-11,84.59,66.57,187,70,3,688,0
40,2025-09-12,84.59,65.24,136,48,4,640,0
40,2025-09-13,84.59,64.31,105,49,5,591,0
40,2025-09-14,84.59,62.52,115,47,6,544,0
40,2025-09-15,84.59,62.19,159,81,0,463,0
40,2025-09-16,84.59,63.94,203,89,1,374,0
40,2025-09-17,84.59,64.97,213,100,2,274,0
40,2025-09-18,84.59,64.61,181,80,3,194,0
40,2025-09-19,84.59,63.86,132,55,4,139,0
40,2025-09-20,84.59,64.79,101,39,5,100,0
40,2025-09-21,84.59,63.49,111,42,6,58,0
40,2025-09-22,84.59,62.8,154,58,0,445,0
40,2025-09-23,84.59,63.7,196,83,1,362,0
40,2025-09-24,84.59,65.61,206,88,2,274,0
40,2025-09-25,84.59,67.34,175,75,3,199,0
40,2025-09-26,84.59,66.29,127,53,4,146,0
41,2023-01-01,53.23,51.87,50,16,6,1616,0
41,2023-01-02,53.23,52.36,89,32,0,1584,0
41,2023-01-03,53.23,51.58,129,43,1,1541,0
41,2023-01-04,53.23,50.47,139,49,2,1492,0
41,2023-01-05,53.23,50.39,112,41,3,1451,0
41,2023-01-06,53.23,42.58,167,67,4,1384,1
41,2023-01-07,53.23,43.75,40,13,5,1371,0
41,2023-01-08,53.23,43.64,50,21,6,1350,0
41,2023-01-09,53.23,42.89,90,39,0,1311,0
41,2023-01-10,53.23,42.79,130,44,1,1267,0
41,2023-01-11,53.23,42.82,140,51,2,1216,0
41,2023-01-12,53.23,41.68,113,53,3,1163,0
41,2023-01-13,53.23,40.43,68,28,4,1135,0
41,2023-01-14,53.23,41.44,40,16,5,1119,0
41,2023-01-15,53.23,41.86,50,19,6,1100,0
41,2023-01-16,53.23,42.93,91,33,0,1067,0
41,2023-01-17,53.23,44.13,132,50,1,1017,0
41,2023-01-18,53.23,44.18,142,59,2,958,0
41,2023-01-19,53.23,43.94,114,44,3,914,0
41,2023-01-20,53.23,44.03,69,28,4,886,0
41,2023-01-21,53.23,42.58,102,46,5,840,1
41,2023-01-22,53.23,43.39,51,19,6,821,0
41,2023-01-23,53.23,42.75,92,37,0,784,0
41,2023-01-24,53.23,43.39,134,57,1,727,0
41,2023-01-25,53.23,43.48,144,52,2,675,0
41,2023-01-26,53.23,44.46,116,45,3,630,0
41,2023-01-27,53.23,44.49,70,31,4,599,0
41,2023-01-28,53.23,44.27,41,15,5,584,0
41,2023-01-29,53.23,42.96,52,22,6,562,0
41,2023-01-30,53.23,44.22,94,36,0,526,0
41,2023-01-31,53.23,43.45,137,61,1,465,0
41,2023-02-01,53.23,43.44,148,50,2,415,0
41,2023-02-02,53.23,44.6,119,46,3,369,0
41,2023-02-03,53.23,43.39,72,25,4,344,0
41,2023-02-04,53.23,43.51,43,16,5,328,0
41,2023-02-05,53.23,43.4,53,20,6,308,0
41,2023-02-06,53.23,43.48,97,37,0,271,0
41,2023-02-07,53.23,43.77,140,50,1,221,0
41,2023-02-08,53.23,45.08,152,58,2,163,0
41,2023-02-09,53.23,45.8,122,48,3,115,0
41,2023-02-10,53.23,45.34,74,25,4,90,0
41,2023-02-11,53.23,44.82,44,16,5,74,0
41,2023-02-12,53.23,44.52,55,25,6,455,0
41,2023-02-13,53.23,42.58,250,102,0,353,1
41,2023-02-14,53.23,43.3,145,49,1,304,0
41,2023-02-15,53.23,42.19,156,56,2,248,0
41,2023-02-16,53.23,42.28,126,51,3,197,0
41,2023-02-17,53.23,42.25,76,31,4,166,0
41,2023-02-18,53.23,42.5,45,17,5,149,0
41,2023-02-19,53.23,42.32,57,27,6,122,0
41,2023-02-20,53.23,42.0,103,50,0,72,0
41,2023-02-21,53.23,41.09,150,60,1,348,0
41,2023-02-22,53.23,40.93,162,71,2,277,0
41,2023-02-23,53.23,39.83,130,58,3,219,0
41,2023-02-24,53.23,39.47,79,36,4,183,0
41,2023-02-25,53.23,39.49,47,18,5,165,0
41,2023-02-26,53.23,39.68,59,28,6,137,0
41,2023-02-27,53.23,39.37,107,44,0,93,0
41,2023-02-28,53.23,38.24,155,68,1,701,0
41,2023-03-01,53.23,38.48,168,71,2,630,0
41,2023-03-02,53.23,37.56,135,57,3,573,0
41,2023-03-03,53.23,37.81,82,36,4,537,0
41,2023-03-04,53.23,38.73,49,18,5,519,0
41,2023-03-05,53.23,38.07,61,22,6,497,0
41,2023-03-06,53.23,38.84,111,46,0,451,0
41,2023-03-07,53.23,39.47,161,62,1,389,0
41,2023-03-08,53.23,39.54,174,76,2,313,0
41,2023-03-09,53.23,40.51,140,60,3,253,0
41,2023-03-10,53.23,42.58,212,85,4,168,1
41,2023-03-11,53.23,42.87,50,22,5,146,0
41,2023-03-12,53.23,43.5,63,25,6,121,0
41,2023-03-13,53.23,43.36,115,40,0,81,0
41,2023-03-14,53.23,44.57,167,63,1,374,0
41,2023-03-15,53.23,42.58,452,198,2,176,1
41,2023-03-16,53.23,41.58,146,50,3,126,0
41,2023-03-17,53.23,42.58,220,88,4,562,1
41,2023-03-18,53.23,43.54,52,21,5,541,0
41,2023-03-19,53.23,42.26,66,32,6,509,0
41,2023-03-20,53.23,43.37,119,51,0,458,0
41,2023-03-21,53.23,43.08,173,69,1,389,0
41,2023-03-22,53.23,44.18,188,76,2,313,0
41,2023-03-23,53.23,43.4,151,50,3,263,0
41,2023-03-24,53.23,43.48,92,33,4,230,0
41,2023-03-25,53.23,43.12,54,22,5,208,0
41,2023-03-26,53.23,42.17,68,28,6,180,0
41,2023-03-27,53.23,41.28,124,51,0,129,0
41,2023-03-28,53.23,42.32,180,72,1,57,0
41,2023-03-29,53.23,42.62,195,57,2,567,0
41,2023-03-30,53.23,42.13,157,64,3,503,0
41,2023-03-31,53.23,42.58,237,87,4,416,1
41,2023-04-01,53.23,41.83,56,22,5,394,0
41,2023-04-02,53.23,43.06,71,25,6,369,0
41,2023-04-03,53.23,42.54,129,49,0,320,0
41,2023-04-04,53.23,42.81,187,81,1,239,0
41,2023-04-05,53.23,43.17,202,79,2,160,0
41,2023-04-06,53.23,43.44,163,67,3,93,0
41,2023-04-07,53.23,44.57,99,38,4,55,0
41,2023-04-08,53.23,44.69,59,22,5,799,0
41,2023-04-09,53.23,45.79,73,25,6,774,0
41,2023-04-10,53.23,45.06,133,49,0,725,0
41,2023-04-11,53.23,45.78,193,74,1,651,0
41,2023-04-12,53.23,44.69,209,84,2,567,0
41,2023-04-13,53.23,43.68,169,67,3,500,0
41,2023-04-14,53.23,44.19,102,42,4,458,0
41,2023-04-15,53.23,45.0,61,20,5,438,0
41,2023-04-16,53.23,45.08,76,31,6,407,0
41,2023-04-17,53.23,45.5,138,48,0,359,0
41,2023-04-18,53.23,45.57,200,82,1,277,0
41,2023-04-19,53.23,46.48,216,84,2,193,0
41,2023-04-20,53.23,45.82,174,56,3,137,0
41,2023-04-21,53.23,44.47,106,43,4,94,0
41,2023-04-22,53.23,45.78,63,25,5,69,0
41,2023-04-23,53.23,46.72,78,32,6,531,0
41,2023-04-24,53.23,46.01,142,50,0,481,0
41,2023-04-25,53.23,47.23,206,77,1,404,0
41,2023-04-26,53.23,46.48,223,88,2,316,0
41,2023-04-27,53.23,45.28,180,73,3,243,0
41,2023-04-28,53.23,44.83,109,43,4,200,0
41,2023-04-29,53.23,43.99,65,24,5,176,0
41,2023-04-30,53.23,45.21,81,33,6,143,0
41,2023-05-01,53.23,46.21,146,59,0,84,0
41,2023-05-02,53.23,45.07,212,80,1,354,0
41,2023-05-03,53.23,44.83,229,83,2,271,0
41,2023-05-04,53.23,45.64,185,66,3,205,0
41,2023-05-05,53.23,46.44,112,46,4,159,0
41,2023-05-06,53.23,46.4,66,27,5,132,0
41,2023-05-07,53.23,47.62,83,30,6,102,0
41,2023-05-08,53.23,48.52,150,53,0,742,0
41,2023-05-09,53.23,49.93,218,66,1,676,0
41,2023-05-10,53.23,49.16,235,84,2,592,0
41,2023-05-11,53.23,50.38,189,60,3,532,0
41,2023-05-12,53.23,50.81,115,40,4,492,0
41,2023-05-13,53.23,50.75,68,26,5,466,0
41,2023-05-14,53.23,51.7,85,27,6,439,0
41,2023-05-15,53.23,50.85,154,54,0,385,0
41,2023-05-16,53.23,50.14,223,85,1,300,0
41,2023-05-17,53.23,50.3,241,86,2,214,0
41,2023-05-18,53.23,49.04,194,66,3,148,0
41,2023-05-19,53.23,49.26,117,42,4,106,0
41,2023-05-20,53.23,50.65,69,26,5,80,0
41,2023-05-21,53.23,50.25,87,31,6,380,0
41,2023-05-22,53.23,50.89,157,54,0,326,0
41,2023-05-23,53.23,49.97,228,88,1,238,0
41,2023-05-24,53.23,50.98,246,89,2,149,0
41,2023-05-25,53.23,52.08,198,61,3,88,0
41,2023-05-26,53.23,52.62,120,42,4,793,0
41,2023-05-27,53.23,51.28,71,26,5,767,0
41,2023-05-28,53.23,52.38,89,27,6,740,0
41,2023-05-29,53.23,52.1,160,44,0,696,0
41,2023-05-30,53.23,51.82,232,72,1,624,0
41,2023-05-31,53.23,50.66,250,86,2,538,0
41,2023-06-01,53.23,49.65,201,77,3,461,0
41,2023-06-02,53.23,50.9,122,39,4,422,0
41,2023-06-03,53.23,52.07,72,25,5,397,0
41,2023-06-04,53.23,50.63,90,24,6,373,0
41,2023-06-05,53.23,49.25,162,59,0,314,0
41,2023-06-06,53.23,49.15,235,81,1,233,0
41,2023-06-07,53.23,49.34,253,106,2,127,0
41,2023-06-08,53.23,49.88,204,61,3,66,0
41,2023-06-09,53.23,49.17,123,44,4,385,0
41,2023-06-10,53.23,50.33,73,21,5,364,0
41,2023-06-11,53.23,42.58,227,87,6,277,1
41,2023-06-12,53.23,42.95,164,56,0,221,0
41,2023-06-13,53.23,41.92,238,114,1,107,0
41,2023-06-14,53.23,42.17,256,100,2,696,0
41,2023-06-15,53.23,41.53,206,82,3,614,0
41,2023-06-16,53.23,41.21,124,50,4,564,0
41,2023-06-17,53.23,41.69,73,27,5,537,0
41,2023-06-18,53.23,41.55,92,40,6,497,0
41,2023-06-19,53.23,41.3,166,71,0,426,0
41,2023-06-20,53.23,42.2,240,103,1,323,0
41,2023-06-21,53.23,43.14,258,92,2,231,0
41,2023-06-22,53.23,42.63,207,90,3,141,0
41,2023-06-23,53.23,41.85,125,54,4,87,0
41,2023-06-24,53.23,42.7,74,29,5,58,0
41,2023-06-25,53.23,41.63,92,40,6,710,0
41,2023-06-26,53.23,40.44,166,70,0,640,0
41,2023-06-27,53.23,40.92,241,86,1,554,0
41,2023-06-28,53.23,40.89,259,105,2,449,0
41,2023-06-29,53.23,42.01,208,80,3,369,0
41,2023-06-30,53.23,42.61,125,50,4,319,0
41,2023-07-01,53.23,43.58,74,31,5,288,0
41,2023-07-02,53.23,43.58,92,31,6,257,0
41,2023-07-03,53.23,43.05,167,64,0,193,0
41,2023-07-04,53.23,43.64,241,88,1,105,0
41,2023-07-05,53.23,42.64,259,97,2,785,0
41,2023-07-06,53.23,43.15,208,77,3,708,0
41,2023-07-07,53.23,43.76,125,49,4,659,0
41,2023-07-08,53.23,44.04,74,30,5,629,0
41,2023-07-09,53.23,43.89,92,37,6,592,0
41,2023-07-10,53.23,44.41,166,65,0,527,0
41,2023-07-11,53.23,44.47,240,98,1,429,0
41,2023-07-12,53.23,44.81,258,119,2,310,0
41,2023-07-13,53.23,43.95,207,82,3,228,0
41,2023-07-14,53.23,43.11,125,53,4,175,0
41,2023-07-15,53.23,42.74,74,31,5,144,0
41,2023-07-16,53.23,42.18,92,42,6,102,0
41,2023-07-17,53.23,42.58,412,102,0,536,1
41,2023-07-18,53.23,43.01,239,88,1,448,0
41,2023-07-19,53.23,42.25,257,106,2,342,0
41,2023-07-20,53.23,41.64,206,85,3,257,0
41,2023-07-21,53.23,42.84,124,52,4,205,0
41,2023-07-22,53.23,43.83,73,26,5,179,0
41,2023-07-23,53.23,43.22,91,39,6,140,0
41,2023-07-24,53.23,44.35,164,64,0,76,0
41,2023-07-25,53.23,42.58,592,76,1,748,1
41,2023-07-26,53.23,43.13,254,103,2,645,0
41,2023-07-27,53.23,43.08,204,81,3,564,0
41,2023-07-28,53.23,42.31,123,50,4,514,0
41,2023-07-29,53.23,42.66,72,30,5,484,0
41,2023-07-30,53.23,42.18,90,42,6,442,0
41,2023-07-31,53.23,41.44,162,55,0,387,0
41,2023-08-01,53.23,41.08,234,100,1,287,0
41,2023-08-02,53.23,41.57,251,102,2,185,0
41,2023-08-03,53.23,40.68,201,81,3,104,0
41,2023-08-04,53.23,40.18,121,40,4,64,0
41,2023-08-05,53.23,41.33,71,30,5,477,0
41,2023-08-06,53.23,40.91,89,36,6,441,0
41,2023-08-07,53.23,40.81,160,61,0,380,0
41,2023-08-08,53.23,41.68,230,94,1,286,0
41,2023-08-09,53.23,41.57,247,98,2,188,0
41,2023-08-10,53.23,40.49,198,70,3,118,0
41,2023-08-11,53.23,41.12,119,49,4,69,0
41,2023-08-12,53.23,40.33,70,30,5,684,0
41,2023-08-13,53.23,40.07,87,34,6,650,0
41,2023-08-14,53.23,40.16,157,66,0,584,0
41,2023-08-15,53.23,40.67,226,94,1,490,0
41,2023-08-16,53.23,40.95,242,108,2,382,0
41,2023-08-17,53.23,42.58,485,192,3,190,1
41,2023-08-18,53.23,42.59,117,49,4,141,0
41,2023-08-19,53.23,41.84,69,27,5,114,0
41,2023-08-20,53.23,42.48,85,39,6,75,0
41,2023-08-21,53.23,41.64,153,60,0,748,0
41,2023-08-22,53.23,41.6,221,85,1,663,0
41,2023-08-23,53.23,41.66,237,95,2,568,0
41,2023-08-24,53.23,42.66,189,71,3,497,0
41,2023-08-25,53.23,41.55,114,41,4,456,0
41,2023-08-26,53.23,42.65,67,28,5,428,0
41,2023-08-27,53.23,43.42,83,25,6,403,0
41,2023-08-28,53.23,44.14,150,55,0,348,0
41,2023-08-29,53.23,43.09,216,76,1,272,0
41,2023-08-30,53.23,42.08,231,94,2,178,0
41,2023-08-31,53.23,42.38,185,61,3,117,0
41,2023-09-01,53.23,41.97,111,47,4,70,0
41,2023-09-02,53.23,41.23,65,28,5,713,0
41,2023-09-03,53.23,42.58,202,71,6,642,1
41,2023-09-04,53.23,41.85,146,60,0,582,0
41,2023-09-05,53.23,40.89,210,90,1,492,0
41,2023-09-06,53.23,40.53,225,100,2,392,0
41,2023-09-07,53.23,39.63,180,66,3,326,0
41,2023-09-08,53.23,39.83,108,39,4,287,0
41,2023-09-09,53.23,40.4,63,29,5,258,0
41,2023-09-10,53.23,41.41,79,30,6,228,0
41,2023-09-11,53.23,40.41,142,56,0,172,0
41,2023-09-12,53.23,41.04,204,88,1,84,0
41,2023-09-13,53.23,41.81,218,80,2,425,0
41,2023-09-14,53.23,40.67,174,70,3,355,0
41,2023-09-15,53.23,41.58,105,45,4,310,0
41,2023-09-16,53.23,40.5,61,22,5,288,0
41,2023-09-17,53.23,39.66,76,30,6,258,0
41,2023-09-18,53.23,40.68,137,51,0,207,0
41,2023-09-19,53.23,41.3,197,75,1,132,0
41,2023-09-20,53.23,42.08,211,93,2,376,0
41,2023-09-21,53.23,41.78,169,76,3,300,0
41,2023-09-22,53.23,41.72,101,42,4,258,0
41,2023-09-23,53.23,42.81,59,24,5,234,0
41,2023-09-24,53.23,42.95,74,30,6,204,0
41,2023-09-25,53.23,42.58,332,126,0,78,1
41,2023-09-26,53.23,41.32,191,78,1,495,0
41,2023-09-27,53.23,41.22,204,75,2,420,0
41,2023-09-28,53.23,41.02,163,61,3,359,0
41,2023-09-29,53.23,42.23,98,39,4,320,0
41,2023-09-30,53.23,42.93,57,21,5,299,0
41,2023-10-01,53.23,43.61,71,25,6,274,0
41,2023-10-02,53.23,43.1,128,48,0,226,0
41,2023-10-03,53.23,43.06,184,80,1,146,0
41,2023-10-04,53.23,43.06,197,88,2,58,0
41,2023-10-05,53.23,43.78,157,58,3,716,0
41,2023-10-06,53.23,44.74,94,38,4,678,0
41,2023-10-07,53.23,44.99,55,20,5,658,0
41,2023-10-08,53.23,45.44,69,22,6,636,0
41,2023-10-09,53.23,46.01,123,43,0,593,0
41,2023-10-10,53.23,47.14,177,64,1,529,0
41,2023-10-11,53.23,46.06,190,72,2,457,0
41,2023-10-12,53.23,45.72,151,57,3,400,0
41,2023-10-13,53.23,45.86,91,33,4,367,0
41,2023-10-14,53.23,46.82,53,19,5,348,0
41,2023-10-15,53.23,45.6,66,26,6,322,0
41,2023-10-16,53.23,45.22,119,40,0,282,0
41,2023-10-17,53.23,45.69,171,69,1,213,0
41,2023-10-18,53.23,44.39,183,67,2,146,0
41,2023-10-19,53.23,43.63,146,67,3,79,0
41,2023-10-20,53.23,43.05,87,34,4,775,0
41,2023-10-21,53.23,41.78,51,20,5,755,0
41,2023-10-22,53.23,41.33,64,25,6,730,0
41,2023-10-23,53.23,40.91,114,45,0,685,0
41,2023-10-24,53.23,40.13,164,71,1,614,0
41,2023-10-25,53.23,40.81,176,72,2,542,0
41,2023-10-26,53.23,41.45,140,61,3,481,0
41,2023-10-27,53.23,40.92,84,36,4,445,0
41,2023-10-28,53.23,42.01,49,20,5,425,0
41,2023-10-29,53.23,41.47,61,25,6,400,0
41,2023-10-30,53.23,42.58,110,48,0,352,0
41,2023-10-31,53.23,43.71,158,65,1,287,0
41,2023-11-01,53.23,44.24,169,67,2,220,0
41,2023-11-02,53.23,43.36,135,55,3,165,0
41,2023-11-03,53.23,42.16,81,29,4,136,0
41,2023-11-04,53.23,41.4,48,23,5,113,0
41,2023-11-05,53.23,40.55,59,25,6,88,0
41,2023-11-06,53.23,41.34,106,45,0,569,0
41,2023-11-07,53.23,40.81,153,62,1,507,0
41,2023-11-08,53.23,40.0,163,55,2,452,0
41,2023-11-09,53.23,41.01,130,52,3,400,0
41,2023-11-10,53.23,40.61,78,32,4,368,0
41,2023-11-11,53.23,39.54,46,18,5,350,0
41,2023-11-12,53.23,40.44,57,22,6,328,0
41,2023-11-13,53.23,40.55,102,41,0,287,0
41,2023-11-14,53.23,40.18,147,65,1,222,0
41,2023-11-15,53.23,41.23,158,71,2,151,0
41,2023-11-16,53.23,41.53,126,52,3,99,0
41,2023-11-17,53.23,41.3,76,29,4,70,0
41,2023-11-18,53.23,41.37,44,17,5,53,0
41,2023-11-19,53.23,41.34,55,22,6,392,0
41,2023-11-20,53.23,41.7,99,41,0,351,0
41,2023-11-21,53.23,41.46,143,60,1,291,0
41,2023-11-22,53.23,42.42,153,59,2,232,0
41,2023-11-23,53.23,43.17,122,50,3,182,0
41,2023-11-24,53.23,44.2,73,29,4,153,0
41,2023-11-25,53.23,43.05,43,16,5,137,0
41,2023-11-26,53.23,43.98,54,18,6,119,0
41,2023-11-27,53.23,43.71,96,35,0,84,0
41,2023-11-28,53.23,44.72,139,60,1,816,0
41,2023-11-29,53.23,45.59,149,49,2,767,0
41,2023-11-30,53.23,45.72,119,50,3,717,0
41,2023-12-01,53.23,44.78,71,23,4,694,0
41,2023-12-02,53.23,44.05,42,15,5,679,0
41,2023-12-03,53.23,43.01,52,20,6,659,0
41,2023-12-04,53.23,43.42,94,42,0,617,0
41,2023-12-05,53.23,43.83,135,53,1,564,0
