Date,Product_ID,Base_Price,Current_Price,Day_Of_Week,Traffic_Views,Demand_Units
2026-02-25,73,361.57,406.24,2,19,5
2026-02-25,74,65.49,73.66,2,13,5
2026-02-25,75,143.72,161.79,2,25,7
2026-02-25,76,152.9,172.03,2,13,6
2026-02-25,77,198.52,223.52,2,15,5
2026-02-25,78,165.06,185.87,2,12,3
2026-02-25,79,166.07,186.95,2,17,4
2026-02-25,80,66.17,74.43,2,25,7
2026-02-25,81,160.9,181.13,2,14,3
2026-02-25,82,101.84,114.7,2,15,2
2026-02-25,83,52.65,59.26,2,10,3
2026-02-25,84,99.51,111.96,2,14,5
2026-02-25,85,190.44,214.17,2,9,2
2026-02-25,86,170.12,191.18,2,15,4
2026-02-25,87,35.15,39.42,2,10,2
2026-02-25,88,100.69,112.93,2,19,4
2026-02-25,89,114.68,128.44,2,17,6
2026-02-25,90,143.55,160.5,2,23,5
2026-02-25,91,55.71,62.06,2,8,2
2026-02-25,92,121.73,135.47,2,12,3
2026-02-25,93,155.59,172.73,2,12,6
2026-02-25,94,28.08,31.02,2,18,6
2026-02-25,95,163.13,180.2,2,27,6
2026-02-25,96,40.61,44.67,2,19,5
2026-02-25,97,138.2,151.9,2,11,3
2026-02-25,98,186.16,204.19,2,10,3
2026-02-25,99,64.8,70.85,2,17,4
2026-02-25,100,174.78,190.98,2,21,6
2026-02-25,101,45.9,49.99,2,23,8
2026-02-25,102,171.27,186.55,2,36,6
2026-02-25,103,97.88,106.46,2,20,6
2026-02-26,1,348.0,378.49,3,48,7
2026-02-26,2,2499.0,2715.26,3,12,6
2026-02-26,3,1299.99,1412.88,3,16,2
2026-02-26,4,175.77,191.06,3,20,4
2026-02-26,5,108.4,117.71,3,25,6
2026-02-26,6,89.26,97.04,3,16,7
2026-02-26,7,194.69,212.08,3,16,4
2026-02-26,8,334.71,365.06,3,7,2
2026-02-26,9,49.42,53.83,3,18,4
2026-02-26,10,84.21,91.96,3,23,5
2026-02-26,11,163.22,178.74,3,13,7
2026-02-26,12,90.57,99.18,3,25,5
2026-02-26,13,151.78,166.41,3,18,6
2026-02-26,14,30.78,33.69,3,20,7
2026-02-26,15,149.81,164.49,3,10,2
2026-02-26,16,164.58,180.68,3,15,3
2026-02-26,17,28.26,30.92,3,25,5
2026-02-26,18,86.21,94.41,3,11,2
2026-02-26,19,934.29,1022.87,3,14,5
2026-02-26,20,151.39,165.62,3,24,6
2026-02-26,21,172.69,188.78,3,15,3
2026-02-26,22,127.45,139.17,3,17,4
2026-02-26,23,704.04,767.97,3,14,4
2026-02-26,24,44.35,48.24,3,20,6
2026-02-26,25,79.19,86.14,3,21,4
2026-02-26,26,38.58,41.87,3,16,4
2026-02-26,27,67.56,73.35,3,6,2
2026-02-26,28,84.16,91.41,3,30,6
2026-02-26,29,65.98,71.63,3,16,6
2026-02-26,30,169.06,183.91,3,16,3
2026-02-26,31,56.82,61.74,3,10,3
2026-02-26,32,130.37,141.89,3,10,2
2026-02-26,33,158.33,172.37,3,9,3
2026-02-26,34,118.15,128.61,3,22,4
2026-02-26,35,181.46,197.73,3,22,5
2026-02-26,36,174.32,190.05,3,29,9
2026-02-26,37,54.43,59.26,3,12,4
2026-02-26,38,82.43,89.87,3,14,5
2026-02-26,39,175.98,192.12,3,12,2
2026-02-26,40,73.53,80.17,3,30,6
2026-02-26,41,40.59,44.26,3,14,6
2026-02-26,42,171.93,187.96,3,32,6
2026-02-26,43,77.85,84.95,3,10,4
2026-02-26,44,119.79,130.86,3,13,5
2026-02-26,45,166.43,182.01,3,11,2
2026-02-26,46,77.9,85.19,3,8,2
2026-02-26,47,180.88,198.36,3,27,9
2026-02-26,48,193.29,212.26,3,17,5
2026-02-26,49,174.56,191.9,3,11,6
2026-02-26,50,109.5,120.52,3,30,9
2026-02-26,51,189.4,208.92,3,19,5
2026-02-26,52,48.97,54.02,3,14,2
2026-02-26,53,26.8,29.58,3,15,5
2026-02-26,54,108.75,120.35,3,29,7
2026-02-26,55,804.8,889.33,3,16,8
2026-02-26,56,797.98,882.89,3,17,8
2026-02-26,57,193.73,214.88,3,11,5
2026-02-26,58,49.7,55.06,3,19,3
2026-02-26,59,133.02,147.64,3,14,3
2026-02-26,60,35.55,39.39,3,11,5
2026-02-26,61,107.15,119.01,3,25,6
2026-02-26,62,55.9,62.09,3,35,6
2026-02-26,63,145.16,161.59,3,25,5
2026-02-26,64,166.8,185.98,3,13,4
2026-02-26,65,39.93,44.52,3,13,6
2026-02-26,66,154.52,172.82,3,31,5
2026-02-26,67,194.52,217.92,3,22,5
2026-02-26,68,101.18,113.4,3,10,2
2026-02-26,69,41.84,46.89,3,7,2
2026-02-26,70,23.17,25.96,3,10,5
2026-02-26,71,89.64,100.63,3,9,2
2026-02-26,72,313.37,351.87,3,7,2
2026-02-26,73,361.57,406.24,3,28,8
2026-02-26,74,65.49,73.66,3,12,3
2026-02-26,75,143.72,161.79,3,12,4
2026-02-26,76,152.9,172.03,3,24,6
2026-02-26,77,198.52,223.52,3,19,6
2026-02-26,78,165.06,185.87,3,17,8
2026-02-26,79,166.07,186.95,3,21,7
2026-02-26,80,66.17,74.43,3,14,3
2026-02-26,81,160.9,181.13,3,6,2
2026-02-26,82,101.84,114.7,3,7,3
2026-02-26,83,52.65,59.26,3,6,2
2026-02-26,84,99.51,111.96,3,27,7
2026-02-26,85,190.44,214.17,3,17,4
2026-02-26,86,170.12,191.18,3,28,7
2026-02-26,87,35.15,39.42,3,25,5
2026-02-26,88,100.69,112.93,3,13,2
2026-02-26,89,114.68,128.44,3,21,6
2026-02-26,90,143.55,160.5,3,14,3
2026-02-26,91,55.71,62.06,3,10,4
2026-02-26,92,121.73,135.47,3,15,4
2026-02-26,93,155.59,172.73,3,26,4
2026-02-26,94,28.08,31.02,3,15,3
2026-02-26,95,163.13,180.2,3,22,8
2026-02-26,96,40.61,44.67,3,22,4
2026-02-26,97,138.2,151.9,3,13,3
2026-02-26,98,186.16,204.19,3,11,5
2026-02-26,99,64.8,70.85,3,24,7
2026-02-26,100,174.78,190.98,3,22,4
2026-02-26,101,45.9,49.99,3,13,6
2026-02-26,102,171.27,186.55,3,8,2
2026-02-26,103,97.88,106.46,3,6,2
2026-02-27,1,348.0,378.49,4,11,3
2026-02-27,2,2499.0,2715.26,4,13,2
2026-02-27,3,1299.99,1412.88,4,24,7
2026-02-27,4,175.77,191.06,4,21,5
2026-02-27,5,108.4,117.71,4,8,2
2026-02-27,6,89.26,97.04,4,20,5
2026-02-27,7,194.69,212.08,4,12,4
2026-02-27,8,334.71,365.06,4,14,6
2026-02-27,9,49.42,53.83,4,20,6
2026-02-27,10,84.21,91.96,4,18,5
2026-02-27,11,163.22,178.74,4,18,8
2026-02-27,12,90.57,99.18,4,10,2
2026-02-27,13,151.78,166.41,4,16,7
2026-02-27,14,30.78,33.69,4,25,6
2026-02-27,15,149.81,164.49,4,6,2
2026-02-27,16,164.58,180.68,4,21,8
2026-02-27,17,28.26,30.92,4,18,6
2026-02-27,18,86.21,94.41,4,10,2
2026-02-27,19,934.29,1022.87,4,23,4
2026-02-27,20,151.39,165.62,4,10,4
2026-02-27,21,172.69,188.78,4,20,3
2026-02-27,22,127.45,139.17,4,35,7
2026-02-27,23,704.04,767.97,4,31,7
2026-02-27,24,44.35,48.24,4,17,5
2026-02-27,25,79.19,86.14,4,19,4
2026-02-27,26,38.58,41.87,4,25,8
2026-02-27,27,67.56,73.35,4,9,2
2026-02-27,28,84.16,91.41,4,8,3
2026-02-27,29,65.98,71.63,4,10,2
2026-02-27,30,169.06,183.91,4,10,5
2026-02-27,31,56.82,61.74,4,29,5
2026-02-27,32,130.37,141.89,4,13,4
2026-02-27,33,158.33,172.37,4,8,2
2026-02-27,34,118.15,128.61,4,9,3
2026-02-27,35,181.46,197.73,4,27,6
2026-02-27,36,174.32,190.05,4,20,5
2026-02-27,37,54.43,59.26,4,10,2
2026-02-27,38,82.43,89.87,4,6,3
2026-02-27,39,175.98,192.12,4,29,6
2026-02-27,40,73.53,80.17,4,19,6
2026-02-27,41,40.59,44.26,4,20,5
2026-02-27,42,171.93,187.96,4,9,2
2026-02-27,43,77.85,84.95,4,10,3
2026-02-27,44,119.79,130.86,4,37,9
2026-02-27,45,166.43,182.01,4,10,2
2026-02-27,46,77.9,85.19,4,15,3
2026-02-27,47,180.88,198.36,4,37,6
2026-02-27,48,193.29,212.26,4,5,2
2026-02-27,49,174.56,191.9,4,14,5
2026-02-27,50,109.5,120.52,4,14,6
2026-02-27,51,189.4,208.92,4,13,4
2026-02-27,52,48.97,54.02,4,14,5
2026-02-27,53,26.8,29.58,4,13,4
2026-02-27,54,108.75,120.35,4,7,2
2026-02-27,55,804.8,889.33,4,9,3
2026-02-27,56,797.98,882.89,4,36,7
2026-02-27,57,193.73,214.88,4,17,4
2026-02-27,58,49.7,55.06,4,17,4
2026-02-27,59,133.02,147.64,4,9,2
2026-02-27,60,35.55,39.39,4,16,5
2026-02-27,61,107.15,119.01,4,15,6
2026-02-27,62,55.9,62.09,4,8,3
2026-02-27,63,145.16,161.59,4,11,4
2026-02-27,64,166.8,185.98,4,16,4
2026-02-27,65,39.93,44.52,4,34,6
2026-02-27,66,154.52,172.82,4,8,4
2026-02-27,67,194.52,217.92,4,9,3
2026-02-27,68,101.18,113.4,4,7,3
2026-02-27,69,41.84,46.89,4,21,5
2026-02-27,70,23.17,25.96,4,13,3
2026-02-27,71,89.64,100.63,4,14,4
2026-02-27,72,313.37,351.87,4,30,6
2026-02-27,73,361.57,406.24,4,7,2
2026-02-27,74,65.49,73.66,4,27,7
2026-02-27,75,143.72,161.79,4,29,8
2026-02-27,76,152.9,172.03,4,17,6
2026-02-27,77,198.52,223.52,4,9,4
2026-02-27,78,165.06,185.87,4,8,4
2026-02-27,79,166.07,186.95,4,14,3
2026-02-27,80,66.17,74.43,4,30,5
2026-02-27,81,160.9,181.13,4,8,3
2026-02-27,82,101.84,114.7,4,17,5
2026-02-27,83,52.65,59.26,4,10,2
2026-02-27,84,99.51,111.96,4,20,6
2026-02-27,85,190.44,214.17,4,31,6
2026-02-27,86,170.12,191.18,4,8,3
2026-02-27,87,35.15,39.42,4,15,3
2026-02-27,88,100.69,112.93,4,13,5
2026-02-27,89,114.68,128.44,4,17,4
2026-02-27,90,143.55,160.5,4,7,3
2026-02-27,91,55.71,62.06,4,7,2
2026-02-27,92,121.73,135.47,4,21,6
2026-02-27,93,155.59,172.73,4,15,3
2026-02-27,94,28.08,31.02,4,4,2
2026-02-27,95,163.13,180.2,4,29,7
2026-02-27,96,40.61,44.67,4,17,4
2026-02-27,97,138.2,151.9,4,14,2
2026-02-27,98,186.16,204.19,4,16,8
2026-02-27,99,64.8,70.85,4,5,2
2026-02-27,100,174.78,190.98,4,8,2
2026-02-27,101,45.9,49.99,4,12,2
2026-02-27,102,171.27,186.55,4,8,3
2026-02-27,103,97.88,106.46,4,10,3
2026-02-28,1,348.0,378.49,5,28,8
2026-02-28,2,2499.0,2715.26,5,10,2
2026-02-28,3,1299.99,1412.88,5,6,2
2026-02-28,4,175.77,191.06,5,34,7
2026-02-28,5,108.4,117.71,5,22,10
2026-02-28,6,89.26,97.04,5,10,4
2026-02-28,7,194.69,212.08,5,15,6
2026-02-28,8,334.71,365.06,5,16,3
2026-02-28,9,49.42,53.83,5,11,3
2026-02-28,10,84.21,91.96,5,38,10
2026-02-28,11,163.22,178.74,5,16,7
2026-02-28,12,90.57,99.18,5,17,4
2026-02-28,13,151.78,166.41,5,23,7
2026-02-28,14,30.78,33.69,5,41,8
2026-02-28,15,149.81,164.49,5,11,3
2026-02-28,16,164.58,180.68,5,11,4
2026-02-28,17,28.26,30.92,5,28,11
2026-02-28,18,86.21,94.41,5,12,3
2026-02-28,19,934.29,1022.87,5,14,5
2026-02-28,20,151.39,165.62,5,31,8
2026-02-28,21,172.69,188.78,5,38,8
2026-02-28,22,127.45,139.17,5,18,7
2026-02-28,23,704.04,767.97,5,18,3
2026-02-28,24,44.35,48.24,5,16,8
2026-02-28,25,79.19,86.14,5,9,3
2026-02-28,26,38.58,41.87,5,13,2
2026-02-28,27,67.56,73.35,5,8,3
2026-02-28,28,84.16,91.41,5,26,6
2026-02-28,29,65.98,71.63,5,17,6
2026-02-28,30,169.06,183.91,5,37,7
2026-02-28,31,56.82,61.74,5,20,5
2026-02-28,32,130.37,141.89,5,11,4
2026-02-28,33,158.33,172.37,5,11,3
2026-02-28,34,118.15,128.61,5,46,11
2026-02-28,35,181.46,197.73,5,34,7
2026-02-28,36,174.32,190.05,5,26,5
2026-02-28,37,54.43,59.26,5,18,4
2026-02-28,38,82.43,89.87,5,24,7
2026-02-28,39,175.98,192.12,5,7,3
2026-02-28,40,73.53,80.17,5,18,5
2026-02-28,41,40.59,44.26,5,18,8
2026-02-28,42,171.93,187.96,5,25,7
2026-02-28,43,77.85,84.95,5,42,9
2026-02-28,44,119.79,130.86,5,41,9
2026-02-28,45,166.43,182.01,5,28,9
2026-02-28,46,77.9,85.19,5,15,4
2026-02-28,47,180.88,198.36,5,35,9
2026-02-28,48,193.29,212.26,5,31,7
2026-02-28,49,174.56,191.9,5,28,5
2026-02-28,50,109.5,120.52,5,13,6
2026-02-28,51,189.4,208.92,5,33,8
2026-02-28,52,48.97,54.02,5,30,6
2026-02-28,53,26.8,29.58,5,33,6
2026-02-28,54,108.75,120.35,5,22,9
2026-02-28,55,804.8,889.33,5,30,11
2026-02-28,56,797.98,882.89,5,11,5
2026-02-28,57,193.73,214.88,5,16,6
2026-02-28,58,49.7,55.06,5,34,8
2026-02-28,59,133.02,147.64,5,21,5
2026-02-28,60,35.55,39.39,5,16,4
2026-02-28,61,107.15,119.01,5,44,9
2026-02-28,62,55.9,62.09,5,23,5
2026-02-28,63,145.16,161.59,5,12,2
2026-02-28,64,166.8,185.98,5,14,2
2026-02-28,65,39.93,44.52,5,10,3
2026-02-28,66,154.52,172.82,5,9,4
2026-02-28,67,194.52,217.92,5,35,7
2026-02-28,68,101.18,113.4,5,34,10
2026-02-28,69,41.84,46.89,5,32,6
2026-02-28,70,23.17,25.96,5,36,8
2026-02-28,71,89.64,100.63,5,34,9
2026-02-28,72,313.37,351.87,5,10,3
2026-02-28,73,361.57,406.24,5,13,3
2026-02-28,74,65.49,73.66,5,11,4
2026-02-28,75,143.72,161.79,5,28,5
2026-02-28,76,152.9,172.03,5,10,3
2026-02-28,77,198.52,223.52,5,17,4
2026-02-28,78,165.06,185.87,5,21,9
2026-02-28,79,166.07,186.95,5,34,7
2026-02-28,80,66.17,74.43,5,11,4
2026-02-28,81,160.9,181.13,5,17,4
2026-02-28,82,101.84,114.7,5,19,7
2026-02-28,83,52.65,59.26,5,8,4
2026-02-28,84,99.51,111.96,5,28,10
2026-02-28,85,190.44,214.17,5,20,5
2026-02-28,86,170.12,191.18,5,25,7
2026-02-28,87,35.15,39.42,5,14,5
2026-02-28,88,100.69,112.93,5,37,7
2026-02-28,89,114.68,128.44,5,13,5
2026-02-28,90,143.55,160.5,5,11,3
2026-02-28,91,55.71,62.06,5,11,3
2026-02-28,92,121.73,135.47,5,41,11
2026-02-28,93,155.59,172.73,5,13,2
2026-02-28,94,28.08,31.02,5,16,3
2026-02-28,95,163.13,180.2,5,25,7
2026-02-28,96,40.61,44.67,5,24,4
2026-02-28,97,138.2,151.9,5,7,3
2026-02-28,98,186.16,204.19,5,24,11
2026-02-28,99,64.8,70.85,5,8,3
2026-02-28,100,174.78,190.98,5,11,2
2026-02-28,101,45.9,49.99,5,26,6
2026-02-28,102,171.27,186.55,5,17,4
2026-02-28,103,97.88,106.46,5,44,8
2026-03-01,1,348.0,378.49,6,34,10
2026-03-01,2,2499.0,2715.26,6,10,2
2026-03-01,3,1299.99,1412.88,6,21,9
2026-03-01,4,175.77,191.06,6,46,9
2026-03-01,5,108.4,117.71,6,22,6
2026-03-01,6,89.26,97.04,6,24,7
2026-03-01,7,194.69,212.08,6,14,5
2026-03-01,8,334.71,365.06,6,41,7
2026-03-01,9,49.42,53.83,6,37,10
2026-03-01,10,84.21,91.96,6,31,7
2026-03-01,11,163.22,178.74,6,10,3
2026-03-01,12,90.57,99.18,6,27,8
2026-03-01,13,151.78,166.41,6,30,9
2026-03-01,14,30.78,33.69,6,19,6
2026-03-01,15,149.81,164.49,6,44,8
2026-03-01,16,164.58,180.68,6,8,2
2026-03-01,17,28.26,30.92,6,31,8
2026-03-01,18,86.21,94.41,6,43,9
2026-03-01,19,934.29,1022.87,6,15,4
2026-03-01,20,151.39,165.62,6,39,8
2026-03-01,21,172.69,188.78,6,20,6
2026-03-01,22,127.45,139.17,6,9,3
2026-03-01,23,704.04,767.97,6,30,8
2026-03-01,24,44.35,48.24,6,12,5
2026-03-01,25,79.19,86.14,6,36,7
2026-03-01,26,38.58,41.87,6,9,2
2026-03-01,27,67.56,73.35,6,14,3
2026-03-01,28,84.16,91.41,6,40,9
2026-03-01,29,65.98,71.63,6,26,6
2026-03-01,30,169.06,183.91,6,34,7
2026-03-01,31,56.82,61.74,6,6,2
2026-03-01,32,130.37,141.89,6,30,7
2026-03-01,33,158.33,172.37,6,12,4
2026-03-01,34,118.15,128.61,6,9,3
2026-03-01,35,181.46,197.73,6,24,7
2026-03-01,36,174.32,190.05,6,11,5
2026-03-01,37,54.43,59.26,6,41,9
2026-03-01,38,82.43,89.87,6,28,7
2026-03-01,39,175.98,192.12,6,38,7
2026-03-01,40,73.53,80.17,6,29,9
2026-03-01,41,40.59,44.26,6,32,5
2026-03-01,42,171.93,187.96,6,19,5
2026-03-01,43,77.85,84.95,6,24,8
2026-03-01,44,119.79,130.86,6,32,9
2026-03-01,45,166.43,182.01,6,10,3
2026-03-01,46,77.9,85.19,6,41,7
2026-03-01,47,180.88,198.36,6,32,7
2026-03-01,48,193.29,212.26,6,29,7
2026-03-01,49,174.56,191.9,6,41,10
2026-03-01,50,109.5,120.52,6,9,3
2026-03-01,51,189.4,208.92,6,25,8
2026-03-01,52,48.97,54.02,6,28,8
2026-03-01,53,26.8,29.58,6,14,4
2026-03-01,54,108.75,120.35,6,19,5
2026-03-01,55,804.8,889.33,6,18,6
2026-03-01,56,797.98,882.89,6,20,4
2026-03-01,57,193.73,214.88,6,28,6
2026-03-01,58,49.7,55.06,6,10,3
2026-03-01,59,133.02,147.64,6,19,4
2026-03-01,60,35.55,39.39,6,14,5
2026-03-01,61,107.15,119.01,6,19,8
2026-03-01,62,55.9,62.09,6,24,5
2026-03-01,63,145.16,161.59,6,32,9
2026-03-01,64,166.8,185.98,6,41,8
2026-03-01,65,39.93,44.52,6,38,8
2026-03-01,66,154.52,172.82,6,20,6
2026-03-01,67,194.52,217.92,6,13,7
2026-03-01,68,101.18,113.4,6,15,4
2026-03-01,69,41.84,46.89,6,17,6
2026-03-01,70,23.17,25.96,6,33,8
2026-03-01,71,89.64,100.63,6,26,7
2026-03-01,72,313.37,351.87,6,12,5
2026-03-01,73,361.57,406.24,6,7,3
2026-03-01,74,65.49,73.66,6,15,4
2026-03-01,75,143.72,161.79,6,26,5
2026-03-01,76,152.9,172.03,6,29,7
2026-03-01,77,198.52,223.52,6,21,7
2026-03-01,78,165.06,185.87,6,34,5
2026-03-01,79,166.07,186.95,6,19,5
2026-03-01,80,66.17,74.43,6,31,11
2026-03-01,81,160.9,181.13,6,24,9
2026-03-01,82,101.84,114.7,6,19,7
2026-03-01,83,52.65,59.26,6,16,7
2026-03-01,84,99.51,111.96,6,18,5
2026-03-01,85,190.44,214.17,6,20,6
2026-03-01,86,170.12,191.18,6,12,5
2026-03-01,87,35.15,39.42,6,22,5
2026-03-01,88,100.69,112.93,6,15,3
2026-03-01,89,114.68,128.44,6,7,3
2026-03-01,90,143.55,160.5,6,16,4
2026-03-01,91,55.71,62.06,6,14,3
2026-03-01,92,121.73,135.47,6,22,7
2026-03-01,93,155.59,172.73,6,34,6
2026-03-01,94,28.08,31.02,6,14,5
2026-03-01,95,163.13,180.2,6,17,8
2026-03-01,96,40.61,44.67,6,16,5
2026-03-01,97,138.2,151.9,6,25,5
2026-03-01,98,186.16,204.19,6,16,9
2026-03-01,99,64.8,70.85,6,25,8
2026-03-01,100,174.78,190.98,6,21,6
2026-03-01,101,45.9,49.99,6,16,4
2026-03-01,102,171.27,186.55,6,18,8
2026-03-01,103,97.88,106.46,6,33,5
2026-03-02,1,348.0,378.49,0,12,3
2026-03-02,2,2499.0,2715.26,0,23,8
2026-03-02,3,1299.99,1412.88,0,9,4
2026-03-02,4,175.77,191.06,0,11,3
2026-03-02,5,108.4,117.71,0,10,4
2026-03-02,6,89.26,97.04,0,6,1
2026-03-02,7,194.69,212.08,0,8,2
2026-03-02,8,334.71,365.06,0,22,7
2026-03-02,9,49.42,53.83,0,37,7
2026-03-02,10,84.21,91.96,0,14,6
2026-03-02,11,163.22,178.74,0,18,7
2026-03-02,12,90.57,99.18,0,10,4
2026-03-02,13,151.78,166.41,0,8,2
2026-03-02,14,30.78,33.69,0,8,2
2026-03-02,15,149.81,164.49,0,8,2
2026-03-02,16,164.58,180.68,0,10,2
2026-03-02,17,28.26,30.92,0,8,3
2026-03-02,18,86.21,94.41,0,12,3
2026-03-02,19,934.29,1022.87,0,14,5
2026-03-02,20,151.39,165.62,0,30,7
2026-03-02,21,172.69,188.78,0,12,3
2026-03-02,22,127.45,139.17,0,9,2
2026-03-02,23,704.04,767.97,0,9,3
2026-03-02,24,44.35,48.24,0,16,5
2026-03-02,25,79.19,86.14,0,6,2
2026-03-02,26,38.58,41.87,0,30,6
2026-03-02,27,67.56,73.35,0,15,2
2026-03-02,28,84.16,91.41,0,7,1
2026-03-02,29,65.98,71.63,0,24,5
2026-03-02,30,169.06,183.91,0,16,8
2026-03-02,31,56.82,61.74,0,36,7
2026-03-02,32,130.37,141.89,0,25,6
2026-03-02,33,158.33,172.37,0,35,7
2026-03-02,34,118.15,128.61,0,12,4
2026-03-02,35,181.46,197.73,0,19,6
2026-03-02,36,174.32,190.05,0,11,3
2026-03-02,37,54.43,59.26,0,7,2
2026-03-02,38,82.43,89.87,0,13,2
2026-03-02,39,175.98,192.12,0,11,3
2026-03-02,40,73.53,80.17,0,23,6
2026-03-02,41,40.59,44.26,0,29,8
2026-03-02,42,171.93,187.96,0,15,3
2026-03-02,43,77.85,84.95,0,15,6
2026-03-02,44,119.79,130.86,0,8,3
2026-03-02,45,166.43,182.01,0,20,8
2026-03-02,46,77.9,85.19,0,21,5
2026-03-02,47,180.88,198.36,0,23,8
2026-03-02,48,193.29,212.26,0,15,4
2026-03-02,49,174.56,191.9,0,23,5
2026-03-02,50,109.5,120.52,0,9,3
2026-03-02,51,189.4,208.92,0,17,4
2026-03-02,52,48.97,54.02,0,21,6
2026-03-02,53,26.8,29.58,0,10,4
2026-03-02,54,108.75,120.35,0,10,2
2026-03-02,55,804.8,889.33,0,23,4
2026-03-02,56,797.98,882.89,0,19,7
2026-03-02,57,193.73,214.88,0,11,4
2026-03-02,58,49.7,55.06,0,16,3
2026-03-02,59,133.02,147.64,0,23,6
2026-03-02,60,35.55,39.39,0,29,6
2026-03-02,61,107.15,119.01,0,18,9
2026-03-02,62,55.9,62.09,0,14,2
2026-03-02,63,145.16,161.59,0,16,4
2026-03-02,64,166.8,185.98,0,17,6
2026-03-02,65,39.93,44.52,0,6,1
2026-03-02,66,154.52,172.82,0,36,6
2026-03-02,67,194.52,217.92,0,16,5
2026-03-02,68,101.18,113.4,0,22,5
2026-03-02,69,41.84,46.89,0,24,6
2026-03-02,70,23.17,25.96,0,14,3
2026-03-02,71,89.64,100.63,0,13,3
2026-03-02,72,313.37,351.87,0,14,4
2026-03-02,73,361.57,406.24,0,13,4
2026-03-02,74,65.49,73.66,0,16,3
2026-03-02,75,143.72,161.79,0,17,4
2026-03-02,76,152.9,172.03,0,9,2
2026-03-02,77,198.52,223.52,0,7,3
2026-03-02,78,165.06,185.87,0,11,4
2026-03-02,79,166.07,186.95,0,23,5
2026-03-02,80,66.17,74.43,0,15,5
2026-03-02,81,160.9,181.13,0,21,6
2026-03-02,82,101.84,114.7,0,14,4
2026-03-02,83,52.65,59.26,0,23,6
2026-03-02,84,99.51,111.96,0,21,4
2026-03-02,85,190.44,214.17,0,20,4
2026-03-02,86,170.12,191.18,0,8,2
2026-03-02,87,35.15,39.42,0,7,3
2026-03-02,88,100.69,112.93,0,16,7
2026-03-02,89,114.68,128.44,0,29,8
2026-03-02,90,143.55,160.5,0,22,5
2026-03-02,91,55.71,62.06,0,12,2
2026-03-02,92,121.73,135.47,0,23,6
2026-03-02,93,155.59,172.73,0,26,7
2026-03-02,94,28.08,31.02,0,20,8
2026-03-02,95,163.13,180.2,0,19,3
2026-03-02,96,40.61,44.67,0,30,8
2026-03-02,97,138.2,151.9,0,12,3
2026-03-02,98,186.16,204.19,0,32,7
2026-03-02,99,64.8,70.85,0,25,8
2026-03-02,100,174.78,190.98,0,7,3
2026-03-02,101,45.9,49.99,0,10,2
2026-03-02,102,171.27,186.55,0,23,5
2026-03-02,103,97.88,106.46,0,15,5
2026-03-03,1,348.0,378.49,1,14,3
2026-03-03,2,2499.0,2715.26,1,6,2
2026-03-03,3,1299.99,1412.88,1,13,5
2026-03-03,4,175.77,191.06,1,18,3
2026-03-03,5,108.4,117.71,1,7,2
2026-03-03,6,89.26,97.04,1,27,6
2026-03-03,7,194.69,212.08,1,30,5
2026-03-03,8,334.71,365.06,1,29,7
2026-03-03,9,49.42,53.83,1,10,1
2026-03-03,10,84.21,91.96,1,25,5
2026-03-03,11,163.22,178.74,1,18,3
2026-03-03,12,90.57,99.18,1,17,8
2026-03-03,13,151.78,166.41,1,25,6
2026-03-03,14,30.78,33.69,1,13,5
2026-03-03,15,149.81,164.49,1,10,4
2026-03-03,16,164.58,180.68,1,30,7
2026-03-03,17,28.26,30.92,1,18,5
2026-03-03,18,86.21,94.41,1,15,5
2026-03-03,19,934.29,1022.87,1,16,5
2026-03-03,20,151.39,165.62,1,20,6
2026-03-03,21,172.69,188.78,1,16,4
2026-03-03,22,127.45,139.17,1,23,6
2026-03-03,23,704.04,767.97,1,18,3
2026-03-03,24,44.35,48.24,1,16,8
2026-03-03,25,79.19,86.14,1,19,5
2026-03-03,26,38.58,41.87,1,25,6
2026-03-03,27,67.56,73.35,1,9,4
2026-03-03,28,84.16,91.41,1,6,2
2026-03-03,29,65.98,71.63,1,25,4
2026-03-03,30,169.06,183.91,1,7,2
2026-03-03,31,56.82,61.74,1,13,3
2026-03-03,32,130.37,141.89,1,24,7
2026-03-03,33,158.33,172.37,1,11,5
2026-03-03,34,118.15,128.61,1,18,5
2026-03-03,35,181.46,197.73,1,28,5
2026-03-03,36,174.32,190.05,1,11,1
2026-03-03,37,54.43,59.26,1,16,5
2026-03-03,38,82.43,89.87,1,11,4
2026-03-03,39,175.98,192.12,1,6,2
2026-03-03,40,73.53,80.17,1,15,4
2026-03-03,41,40.59,44.26,1,8,4
2026-03-03,42,171.93,187.96,1,16,2
2026-03-03,43,77.85,84.95,1,6,2
2026-03-03,44,119.79,130.86,1,8,2
2026-03-03,45,166.43,182.01,1,23,4
2026-03-03,46,77.9,85.19,1,11,4
2026-03-03,47,180.88,198.36,1,22,8
2026-03-03,48,193.29,212.26,1,14,5
2026-03-03,49,174.56,191.9,1,14,2
2026-03-03,50,109.5,120.52,1,30,7
2026-03-03,51,189.4,208.92,1,33,7
2026-03-03,52,48.97,54.02,1,19,4
2026-03-03,53,26.8,29.58,1,25,6
2026-03-03,54,108.75,120.35,1,19,5
2026-03-03,55,804.8,889.33,1,16,5
2026-03-03,56,797.98,882.89,1,17,4
2026-03-03,57,193.73,214.88,1,19,6
2026-03-03,58,49.7,55.06,1,24,5
2026-03-03,59,133.02,147.64,1,34,8
